month,hsk,name,country,export_kusd,export_tons,import_kusd,import_tons,balance_kusd
2026.05,8542323000,MCP (복합구조칩),체코공화국,261,0.0,0,0.0,261
2026.05,8542324000,MCO (복합부품),체코공화국,0,0.0,0,0.0,0
2026.05,8542321010,DRAM (디램),캐나다,35832,0.2,1,0.0,35831
2026.05,8542324000,MCO (복합부품),캐나다,2,0.0,0,0.0,2
2026.05,8542324000,MCO (복합부품),콜롬비아,0,0.0,0,0.0,0
2026.05,8542321010,DRAM (디램),태국,3970,0.2,0,0.0,3970
2026.05,8542321020,SRAM (에스램),태국,0,0.0,54,0.0,-54
2026.05,8542321030,Flash (플래시 메모리),태국,7061,0.9,897,0.2,6165
2026.05,8542321090,Other memory (기타),태국,59,0.1,1747,0.4,-1688
2026.05,8542322000,Hybrid IC (하이브리드),태국,0,0.0,4,0.0,-4
2026.05,8542323000,MCP (복합구조칩),태국,67409,1.2,46,0.0,67363
2026.05,8542324000,MCO (복합부품),태국,1714,0.1,6,0.0,1707
2026.05,8542321010,DRAM (디램),튀르키예,735,0.0,0,0.0,735
2026.05,8542321030,Flash (플래시 메모리),튀르키예,2,0.0,0,0.0,2
2026.05,8542321090,Other memory (기타),튀르키예,7,0.0,0,0.0,7
2026.05,8542323000,MCP (복합구조칩),튀르키예,1498,0.0,0,0.0,1498
2026.05,8542324000,MCO (복합부품),튀르키예,10064,0.2,0,0.0,10064
2026.05,8542323000,MCP (복합구조칩),포루투갈,3424,0.1,0,0.0,3424
2026.05,8542324000,MCO (복합부품),포루투갈,2502,0.0,0,0.0,2502
2026.05,8542321010,DRAM (디램),폴란드,925,0.2,0,0.0,925
2026.05,8542321020,SRAM (에스램),폴란드,307,0.0,0,0.0,307
2026.05,8542321030,Flash (플래시 메모리),폴란드,242,0.3,0,0.0,242
2026.05,8542321090,Other memory (기타),폴란드,28,0.0,0,0.0,28
2026.05,8542323000,MCP (복합구조칩),폴란드,11125,1.0,0,0.0,11125
2026.05,8542324000,MCO (복합부품),폴란드,438,0.0,0,0.0,438
2026.05,8542321030,Flash (플래시 메모리),프랑스,0,0.0,396,0.2,-396
2026.05,8542321090,Other memory (기타),프랑스,0,0.0,728,0.2,-728
2026.05,8542322000,Hybrid IC (하이브리드),프랑스,0,0.0,0,0.0,0
2026.05,8542323000,MCP (복합구조칩),프랑스,7,0.0,0,0.0,7
2026.05,8542324000,MCO (복합부품),프랑스,0,0.0,0,0.0,0
2026.05,8542321010,DRAM (디램),필리핀,899833,9.2,0,0.0,899833
2026.05,8542321020,SRAM (에스램),필리핀,0,0.0,35,0.0,-35
2026.05,8542321030,Flash (플래시 메모리),필리핀,15658,0.1,80,0.0,15578
2026.05,8542321090,Other memory (기타),필리핀,0,0.0,109,0.1,-109
2026.05,8542323000,MCP (복합구조칩),필리핀,5283,0.1,1,0.0,5281
2026.05,8542324000,MCO (복합부품),필리핀,0,0.0,3,0.0,-3
2026.05,8542321010,DRAM (디램),헝가리,0,0.0,232,0.1,-232
2026.05,8542323000,MCP (복합구조칩),헝가리,13182,0.2,0,0.0,13182
2026.05,8542324000,MCO (복합부품),헝가리,108,0.0,0,0.0,108
2026.05,8542321010,DRAM (디램),홍콩,152136,15.2,26836,2.2,125300
2026.05,8542321020,SRAM (에스램),홍콩,119,0.2,0,0.0,119
2026.05,8542321030,Flash (플래시 메모리),홍콩,204110,4.4,50,0.0,204060
2026.05,8542321090,Other memory (기타),홍콩,15648,1.5,1611,0.3,14037
2026.05,8542322000,Hybrid IC (하이브리드),홍콩,99,0.0,0,0.0,99
2026.05,8542323000,MCP (복합구조칩),홍콩,3035139,61.7,27674,1.2,3007465
2026.05,8542324000,MCO (복합부품),홍콩,656091,4.4,5,0.0,656086
2026.06,8542321090,Other memory (기타),그리스,0,0.0,7,0.0,-7
2026.06,8542321030,Flash (플래시 메모리),나미비아,0,0.0,0,0.0,0
2026.06,8542321010,DRAM (디램),남아프리카공화국,58,0.0,0,0.0,58
2026.06,8542321030,Flash (플래시 메모리),남아프리카공화국,41,0.0,0,0.0,41
2026.06,8542321090,Other memory (기타),남아프리카공화국,0,0.0,0,0.0,0
2026.06,8542324000,MCO (복합부품),남아프리카공화국,0,0.0,0,0.0,0
2026.06,8542321010,DRAM (디램),네덜란드,28796,0.3,41,0.0,28755
2026.06,8542321030,Flash (플래시 메모리),네덜란드,0,0.0,0,0.0,0
2026.06,8542321090,Other memory (기타),네덜란드,0,0.0,0,0.0,0
2026.06,8542323000,MCP (복합구조칩),네덜란드,22084,0.5,0,0.0,22084
2026.06,8542324000,MCO (복합부품),네덜란드,319,0.0,0,0.0,319
2026.06,8542321030,Flash (플래시 메모리),네팔,0,0.0,0,0.0,0
2026.06,8542324000,MCO (복합부품),노르웨이,0,0.0,0,0.0,0
2026.06,8542324000,MCO (복합부품),뉴질랜드,0,0.0,0,0.0,0
2026.06,8542321010,DRAM (디램),대만,151862,7.6,34533,5.3,117329
2026.06,8542321020,SRAM (에스램),대만,0,0.0,2515,0.3,-2515
2026.06,8542321030,Flash (플래시 메모리),대만,240001,2.6,15528,4.0,224473
2026.06,8542321090,Other memory (기타),대만,5770,0.1,125948,2.6,-120179
2026.06,8542323000,MCP (복합구조칩),대만,5029234,18.4,142325,2.3,4886909
2026.06,8542324000,MCO (복합부품),대만,514,0.0,113167,0.3,-112652
2026.06,8542321010,DRAM (디램),덴마크,0,0.0,1,0.0,-1
2026.06,8542321090,Other memory (기타),덴마크,42,0.0,1,0.0,41
2026.06,8542324000,MCO (복합부품),덴마크,0,0.0,0,0.0,0
2026.06,8542321010,DRAM (디램),독일,9933,0.2,0,0.0,9933
2026.06,8542321020,SRAM (에스램),독일,0,0.0,0,0.0,0
2026.06,8542321090,Other memory (기타),독일,19,0.0,31,0.0,-12
2026.06,8542323000,MCP (복합구조칩),독일,19295,0.6,0,0.0,19295
2026.06,8542324000,MCO (복합부품),독일,3228,0.1,0,0.0,3228
2026.06,8542321010,DRAM (디램),루마니아,179,0.0,0,0.0,179
2026.06,8542321090,Other memory (기타),루마니아,0,0.0,1,0.0,-1
2026.06,8542324000,MCO (복합부품),리투아니아,0,0.0,0,0.0,0
2026.06,8542321010,DRAM (디램),말레이시아,55410,0.5,3,0.0,55407
2026.06,8542321020,SRAM (에스램),말레이시아,0,0.0,4,0.0,-4
2026.06,8542321030,Flash (플래시 메모리),말레이시아,3417,0.5,506,0.1,2911
2026.06,8542321090,Other memory (기타),말레이시아,389,0.1,77,0.1,311
2026.06,8542323000,MCP (복합구조칩),말레이시아,1113484,2.2,0,0.0,1113484
2026.06,8542324000,MCO (복합부품),말레이시아,3977,0.0,0,0.0,3977
2026.06,8542321010,DRAM (디램),멕시코,4667,0.4,1,0.0,4666
2026.06,8542321030,Flash (플래시 메모리),멕시코,68,0.0,1,0.0,67
2026.06,8542321090,Other memory (기타),멕시코,679,0.5,0,0.0,679
2026.06,8542323000,MCP (복합구조칩),멕시코,27070,1.4,0,0.0,27070
2026.06,8542324000,MCO (복합부품),멕시코,4168,0.1,1,0.0,4167
2026.06,8542324000,MCO (복합부품),몬테네그로,0,0.0,0,0.0,0
2026.06,8542321010,DRAM (디램),미국,40226,0.9,113,0.0,40114
2026.06,8542321030,Flash (플래시 메모리),미국,250,0.0,198,0.1,52
2026.06,8542321090,Other memory (기타),미국,4,0.0,2179,0.1,-2175
2026.06,8542323000,MCP (복합구조칩),미국,214180,2.0,59,0.0,214121
2026.06,8542324000,MCO (복합부품),미국,5513,0.1,30,0.0,5484
2026.06,8542321090,Other memory (기타),방글라데시,10,0.0,0,0.0,10
2026.06,8542323000,MCP (복합구조칩),방글라데시,337,0.0,0,0.0,337
2026.06,8542321010,DRAM (디램),베트남,1543032,21.7,12276,0.8,1530756
2026.06,8542321020,SRAM (에스램),베트남,27,0.0,0,0.0,27
2026.06,8542321030,Flash (플래시 메모리),베트남,43380,4.4,561,0.1,42819
2026.06,8542321090,Other memory (기타),베트남,20929,7.3,9,0.0,20920
2026.06,8542322000,Hybrid IC (하이브리드),베트남,13,0.0,0,0.0,13
2026.06,8542323000,MCP (복합구조칩),베트남,732641,14.5,903,0.0,731738
2026.06,8542324000,MCO (복합부품),베트남,1010665,6.2,0,0.0,1010665
2026.06,8542324000,MCO (복합부품),벨기에,0,0.0,0,0.0,0
2026.06,8542321010,DRAM (디램),브라질,79091,0.9,0,0.0,79091
2026.06,8542321030,Flash (플래시 메모리),브라질,23402,0.3,0,0.0,23402
2026.06,8542321090,Other memory (기타),브라질,175,0.5,0,0.0,175
2026.06,8542323000,MCP (복합구조칩),브라질,15577,0.4,0,0.0,15577
2026.06,8542324000,MCO (복합부품),브라질,63569,0.6,0,0.0,63569
2026.06,8542323000,MCP (복합구조칩),사우디아라비아,0,0.0,0,0.0,0
2026.06,8542324000,MCO (복합부품),세르비아,0,0.0,0,0.0,0
2026.06,8542324000,MCO (복합부품),스웨덴,0,0.0,0,0.0,0
2026.06,8542324000,MCO (복합부품),스위스,0,0.0,0,0.0,0
2026.06,8542321010,DRAM (디램),스페인,32,0.0,0,0.0,32
2026.06,8542321090,Other memory (기타),스페인,0,0.0,1,0.0,-1
2026.06,8542323000,MCP (복합구조칩),스페인,105,0.0,0,0.0,105
2026.06,8542323000,MCP (복합구조칩),슬로바키아,692,0.1,0,0.0,692
2026.06,8542321010,DRAM (디램),싱가포르,67265,1.7,145,0.0,67120
2026.06,8542321020,SRAM (에스램),싱가포르,0,0.0,6,0.0,-6
2026.06,8542321030,Flash (플래시 메모리),싱가포르,2630,0.2,481,0.2,2150
2026.06,8542321090,Other memory (기타),싱가포르,33,0.0,27399,0.8,-27366
2026.06,8542322000,Hybrid IC (하이브리드),싱가포르,0,0.0,2,0.1,-2
2026.06,8542323000,MCP (복합구조칩),싱가포르,24935,0.4,30016,0.2,-5082
2026.06,8542324000,MCO (복합부품),싱가포르,1944,0.0,220709,0.6,-218765
2026.06,8542321010,DRAM (디램),아르헨티나,70,0.0,0,0.0,70
2026.06,8542323000,MCP (복합구조칩),아일랜드,12,0.0,0,0.0,12
2026.06,8542321010,DRAM (디램),영국,252,0.0,0,0.0,252
2026.06,8542321090,Other memory (기타),영국,7,0.0,19,0.0,-12
2026.06,8542323000,MCP (복합구조칩),영국,91,0.0,0,0.0,91
2026.06,8542324000,MCO (복합부품),영국,0,0.0,0,0.0,0
2026.06,8542321010,DRAM (디램),오스트리아,0,0.0,2,0.0,-2
2026.06,8542321030,Flash (플래시 메모리),오스트리아,119,0.0,0,0.0,119
2026.06,8542321090,Other memory (기타),오스트리아,397,0.7,0,0.0,397
2026.06,8542323000,MCP (복합구조칩),오스트리아,8629,0.1,0,0.0,8629
2026.06,8542324000,MCO (복합부품),오스트리아,205,0.1,0,0.0,205
2026.06,8542321010,DRAM (디램),우크라이나,0,0.0,0,0.0,0
2026.06,8542321020,SRAM (에스램),이스라엘,0,0.0,0,0.0,0
2026.06,8542321090,Other memory (기타),이스라엘,0,0.0,2,0.0,-2
2026.06,8542323000,MCP (복합구조칩),이스라엘,82,0.0,0,0.0,82
2026.06,8542321010,DRAM (디램),이집트,4,0.0,0,0.0,4
2026.06,8542321090,Other memory (기타),이집트,78,0.1,0,0.0,78
2026.06,8542323000,MCP (복합구조칩),이집트,13720,0.2,0,0.0,13720
2026.06,8542324000,MCO (복합부품),이집트,6302,0.1,0,0.0,6302
2026.06,8542321090,Other memory (기타),이탈리아,0,0.0,0,0.0,0
2026.06,8542322000,Hybrid IC (하이브리드),이탈리아,0,0.0,0,0.0,0
2026.06,8542324000,MCO (복합부품),이탈리아,0,0.0,0,0.0,0
2026.06,8542321010,DRAM (디램),인도,12337,0.4,0,0.0,12337
2026.06,8542321020,SRAM (에스램),인도,45,0.0,0,0.0,45
2026.06,8542321030,Flash (플래시 메모리),인도,1049,0.1,0,0.0,1049
2026.06,8542321090,Other memory (기타),인도,234,0.2,222,0.8,12
2026.06,8542323000,MCP (복합구조칩),인도,54860,1.6,0,0.0,54860
2026.06,8542324000,MCO (복합부품),인도,337973,2.5,0,0.0,337973
2026.06,8542321010,DRAM (디램),인도네시아,2189,0.4,13,0.0,2177
2026.06,8542321020,SRAM (에스램),인도네시아,68,0.0,0,0.0,68
2026.06,8542321030,Flash (플래시 메모리),인도네시아,537,0.1,6,0.0,531
2026.06,8542321090,Other memory (기타),인도네시아,47,0.1,0,0.0,47
2026.06,8542323000,MCP (복합구조칩),인도네시아,26436,0.8,0,0.0,26436
2026.06,8542324000,MCO (복합부품),인도네시아,60924,0.4,0,0.0,60924
2026.06,8542321010,DRAM (디램),일본,3350,0.1,74,0.0,3276
2026.06,8542321020,SRAM (에스램),일본,8,0.0,46,0.0,-38
2026.06,8542321030,Flash (플래시 메모리),일본,29,0.0,5,0.0,24
2026.06,8542321090,Other memory (기타),일본,175,0.1,35380,0.4,-35205
2026.06,8542323000,MCP (복합구조칩),일본,166612,1.7,167779,0.5,-1167
2026.06,8542324000,MCO (복합부품),일본,35481,0.1,2,0.0,35480
2026.06,8542321010,DRAM (디램),중국,7769003,80.5,837488,34.6,6931514
2026.06,8542321020,SRAM (에스램),중국,67,0.0,256,0.1,-189
2026.06,8542321030,Flash (플래시 메모리),중국,1559865,16.2,216735,6.5,1343129
2026.06,8542321090,Other memory (기타),중국,4132,8.8,14096,2.7,-9965
2026.06,8542322000,Hybrid IC (하이브리드),중국,0,0.0,81,0.0,-81
2026.06,8542323000,MCP (복합구조칩),중국,1189129,15.9,1452584,10.0,-263455
2026.06,8542324000,MCO (복합부품),중국,116319,1.9,365960,2.8,-249642
2026.06,8542321090,Other memory (기타),체코공화국,2621,0.5,0,0.0,2621
2026.06,8542323000,MCP (복합구조칩),체코공화국,27,0.0,0,0.0,27
2026.06,8542324000,MCO (복합부품),칠레,0,0.0,0,0.0,0
2026.06,8542321010,DRAM (디램),캐나다,28569,0.1,0,0.0,28569
2026.06,8542323000,MCP (복합구조칩),캐나다,2615,0.0,1,0.0,2614
2026.06,8542324000,MCO (복합부품),캐나다,2,0.0,0,0.0,2
2026.06,8542321010,DRAM (디램),태국,4360,0.2,4,0.0,4356
2026.06,8542321020,SRAM (에스램),태국,0,0.0,2,0.0,-2
2026.06,8542321030,Flash (플래시 메모리),태국,3317,0.4,818,0.1,2498
2026.06,8542321090,Other memory (기타),태국,205,0.2,2543,0.4,-2338
2026.06,8542323000,MCP (복합구조칩),태국,92379,1.3,0,0.0,92379
2026.06,8542324000,MCO (복합부품),태국,1759,0.1,10,0.0,1749
2026.06,8542323000,MCP (복합구조칩),튀니지,57,0.0,0,0.0,57
2026.06,8542321090,Other memory (기타),튀르키예,20,0.0,0,0.0,20
2026.06,8542323000,MCP (복합구조칩),튀르키예,204,0.0,0,0.0,204
2026.06,8542324000,MCO (복합부품),튀르키예,11510,0.1,0,0.0,11510
2026.06,8542321010,DRAM (디램),포루투갈,159,0.0,0,0.0,159
2026.06,8542323000,MCP (복합구조칩),포루투갈,3988,0.1,0,0.0,3988
2026.06,8542324000,MCO (복합부품),포루투갈,3129,0.0,0,0.0,3129
2026.06,8542321010,DRAM (디램),폴란드,458,0.1,0,0.0,458
2026.06,8542321020,SRAM (에스램),폴란드,372,0.0,0,0.0,372
2026.06,8542321030,Flash (플래시 메모리),폴란드,281,0.3,0,0.0,281
2026.06,8542321090,Other memory (기타),폴란드,32,0.0,0,0.0,32
2026.06,8542323000,MCP (복합구조칩),폴란드,9783,0.6,0,0.0,9783
2026.06,8542324000,MCO (복합부품),폴란드,207,0.0,0,0.0,207
2026.06,8542321030,Flash (플래시 메모리),프랑스,0,0.0,247,0.2,-247
2026.06,8542321090,Other memory (기타),프랑스,0,0.0,1438,0.2,-1437
2026.06,8542323000,MCP (복합구조칩),프랑스,0,0.0,0,0.0,0
2026.06,8542324000,MCO (복합부품),프랑스,0,0.0,3,0.0,-3
2026.06,8542321010,DRAM (디램),필리핀,1063072,12.2,0,0.0,1063072
2026.06,8542321020,SRAM (에스램),필리핀,0,0.0,26,0.0,-26
2026.06,8542321030,Flash (플래시 메모리),필리핀,1477,0.0,37,0.0,1440
2026.06,8542321090,Other memory (기타),필리핀,0,0.0,103,0.1,-103
2026.06,8542322000,Hybrid IC (하이브리드),필리핀,0,0.0,1,0.0,-1
2026.06,8542323000,MCP (복합구조칩),필리핀,0,0.0,2,0.0,-2
2026.06,8542324000,MCO (복합부품),필리핀,0,0.0,5,0.0,-5
2026.06,8542323000,MCP (복합구조칩),헝가리,4163,0.1,0,0.0,4163
2026.06,8542324000,MCO (복합부품),헝가리,109,0.0,0,0.0,109
2026.06,8542321090,Other memory (기타),호주,0,0.0,32,0.0,-32
2026.06,8542324000,MCO (복합부품),호주,0,0.0,0,0.0,0
2026.06,8542321010,DRAM (디램),홍콩,311252,21.2,22406,0.9,288845
2026.06,8542321020,SRAM (에스램),홍콩,268,0.4,0,0.0,268
2026.06,8542321030,Flash (플래시 메모리),홍콩,606298,14.8,59,0.0,606239
2026.06,8542321090,Other memory (기타),홍콩,12908,1.2,4176,0.6,8732
2026.06,8542323000,MCP (복합구조칩),홍콩,3909762,72.0,6983,0.2,3902779
2026.06,8542324000,MCO (복합부품),홍콩,978298,6.2,10,0.0,978288
2026.07,8542321010,DRAM (디램),네덜란드,44893,0.3,4,0.0,44889
2026.07,8542321090,Other memory (기타),네덜란드,0,0.0,0,0.0,0
2026.07,8542323000,MCP (복합구조칩),네덜란드,9246,0.2,0,0.0,9246
2026.07,8542324000,MCO (복합부품),네덜란드,1656,0.0,0,0.0,1656
2026.07,8542324000,MCO (복합부품),노르웨이,0,0.0,0,0.0,0
2026.07,8542321010,DRAM (디램),대만,180701,8.0,63761,3.7,116940
2026.07,8542321020,SRAM (에스램),대만,48042,0.4,440,0.1,47601
2026.07,8542321030,Flash (플래시 메모리),대만,140815,1.5,23258,4.4,117557
2026.07,8542321090,Other memory (기타),대만,15,0.0,73391,2.2,-73376
2026.07,8542322000,Hybrid IC (하이브리드),대만,0,0.0,0,0.0,0
2026.07,8542323000,MCP (복합구조칩),대만,2825931,8.1,118206,1.4,2707725
2026.07,8542324000,MCO (복합부품),대만,465,0.0,19359,0.1,-18895
2026.07,8542321090,Other memory (기타),덴마크,0,0.0,0,0.0,0
2026.07,8542321010,DRAM (디램),독일,13850,0.2,0,0.0,13850
2026.07,8542321090,Other memory (기타),독일,0,0.0,13,0.0,-13
2026.07,8542323000,MCP (복합구조칩),독일,22619,0.6,0,0.0,22619
2026.07,8542324000,MCO (복합부품),독일,3100,0.0,0,0.0,3099
2026.07,8542321010,DRAM (디램),말레이시아,29728,0.3,1,0.0,29727
2026.07,8542321020,SRAM (에스램),말레이시아,0,0.0,74,0.0,-74
2026.07,8542321030,Flash (플래시 메모리),말레이시아,4060,0.4,536,0.1,3524
2026.07,8542321090,Other memory (기타),말레이시아,0,0.0,807,0.0,-807
2026.07,8542323000,MCP (복합구조칩),말레이시아,1335565,3.4,0,0.0,1335565
2026.07,8542324000,MCO (복합부품),말레이시아,0,0.0,3,0.0,-3
2026.07,8542321010,DRAM (디램),멕시코,2289,0.3,0,0.0,2289
2026.07,8542321020,SRAM (에스램),멕시코,91,0.0,0,0.0,91
2026.07,8542321030,Flash (플래시 메모리),멕시코,18,0.1,8,0.0,11
2026.07,8542321090,Other memory (기타),멕시코,1118,0.7,0,0.0,1118
2026.07,8542323000,MCP (복합구조칩),멕시코,43268,1.8,0,0.0,43268
2026.07,8542324000,MCO (복합부품),멕시코,4484,0.1,0,0.0,4484
2026.07,8542321010,DRAM (디램),미국,64081,1.2,4326,0.1,59755
2026.07,8542321020,SRAM (에스램),미국,0,0.0,0,0.0,0
2026.07,8542321030,Flash (플래시 메모리),미국,414,0.0,5605,0.1,-5191
2026.07,8542321090,Other memory (기타),미국,10,0.0,2748,0.1,-2738
2026.07,8542322000,Hybrid IC (하이브리드),미국,0,0.0,26,0.0,-26
2026.07,8542323000,MCP (복합구조칩),미국,110180,1.0,695,0.0,109485
2026.07,8542324000,MCO (복합부품),미국,4460,0.1,10,0.1,4450
2026.07,8542321090,Other memory (기타),방글라데시,1,0.0,0,0.0,1
2026.07,8542324000,MCO (복합부품),방글라데시,110,0.0,0,0.0,110
2026.07,8542321010,DRAM (디램),베트남,1948783,19.1,7532,0.5,1941252
2026.07,8542321020,SRAM (에스램),베트남,2,0.0,0,0.0,2
2026.07,8542321030,Flash (플래시 메모리),베트남,44582,4.8,395,0.1,44188
2026.07,8542321090,Other memory (기타),베트남,26270,7.0,7,0.0,26263
2026.07,8542322000,Hybrid IC (하이브리드),베트남,12,0.0,1,0.0,10
2026.07,8542323000,MCP (복합구조칩),베트남,1033675,17.9,80,0.0,1033595
2026.07,8542324000,MCO (복합부품),베트남,1195904,5.5,0,0.0,1195904
2026.07,8542321010,DRAM (디램),브라질,49925,0.6,0,0.0,49925
2026.07,8542321030,Flash (플래시 메모리),브라질,15784,0.2,0,0.0,15784
2026.07,8542321090,Other memory (기타),브라질,199,0.3,123,0.0,76
2026.07,8542323000,MCP (복합구조칩),브라질,34623,0.8,0,0.0,34623
2026.07,8542324000,MCO (복합부품),브라질,102642,0.8,0,0.0,102642
2026.07,8542324000,MCO (복합부품),세르비아,0,0.0,0,0.0,0
2026.07,8542321010,DRAM (디램),스페인,56,0.0,0,0.0,56
2026.07,8542323000,MCP (복합구조칩),스페인,59,0.0,0,0.0,59
2026.07,8542323000,MCP (복합구조칩),슬로바키아,3685,0.2,0,0.0,3685
2026.07,8542321010,DRAM (디램),싱가포르,92848,1.5,131,0.0,92717
2026.07,8542321020,SRAM (에스램),싱가포르,0,0.0,2,0.0,-2
2026.07,8542321030,Flash (플래시 메모리),싱가포르,2133,0.2,4085,0.4,-1952
2026.07,8542321090,Other memory (기타),싱가포르,13,0.0,19758,0.5,-19745
2026.07,8542323000,MCP (복합구조칩),싱가포르,2581,0.1,23085,0.2,-20504
2026.07,8542324000,MCO (복합부품),싱가포르,6131,0.0,28942,0.1,-22811
2026.07,8542321010,DRAM (디램),아르헨티나,76,0.0,0,0.0,76
2026.07,8542321090,Other memory (기타),아일랜드,33,0.0,0,0.0,33
2026.07,8542321090,Other memory (기타),에스토니아,0,0.0,1,0.0,-1
2026.07,8542321090,Other memory (기타),영국,0,0.0,28,0.0,-28
2026.07,8542323000,MCP (복합구조칩),영국,0,0.0,0,0.0,0
2026.07,8542321030,Flash (플래시 메모리),오스트리아,356,0.0,0,0.0,356
2026.07,8542321090,Other memory (기타),오스트리아,434,1.0,0,0.0,434
2026.07,8542323000,MCP (복합구조칩),오스트리아,4646,0.0,0,0.0,4646
2026.07,8542321010,DRAM (디램),이스라엘,44,0.0,0,0.0,44
2026.07,8542321090,Other memory (기타),이스라엘,0,0.0,24,0.0,-24
2026.07,8542323000,MCP (복합구조칩),이스라엘,246,0.0,0,0.0,246
2026.07,8542321090,Other memory (기타),이집트,100,0.1,0,0.0,100
2026.07,8542323000,MCP (복합구조칩),이집트,8352,0.1,0,0.0,8352
2026.07,8542324000,MCO (복합부품),이집트,10936,0.1,0,0.0,10936
2026.07,8542321030,Flash (플래시 메모리),이탈리아,1,0.0,5,0.0,-4
2026.07,8542321090,Other memory (기타),이탈리아,0,0.0,0,0.0,0
2026.07,8542324000,MCO (복합부품),이탈리아,1,0.0,0,0.0,0
2026.07,8542321010,DRAM (디램),인도,5000,0.2,0,0.0,5000
2026.07,8542321020,SRAM (에스램),인도,22,0.0,0,0.0,22
2026.07,8542321030,Flash (플래시 메모리),인도,4756,0.1,0,0.0,4756
2026.07,8542321090,Other memory (기타),인도,211,0.5,56,0.1,155
2026.07,8542323000,MCP (복합구조칩),인도,89077,1.1,0,0.0,89077
2026.07,8542324000,MCO (복합부품),인도,487373,3.0,0,0.0,487373
2026.07,8542321010,DRAM (디램),인도네시아,2173,0.3,0,0.0,2173
2026.07,8542321020,SRAM (에스램),인도네시아,104,0.0,0,0.0,104
2026.07,8542321030,Flash (플래시 메모리),인도네시아,284,0.0,1,0.0,284
2026.07,8542321090,Other memory (기타),인도네시아,46,0.1,0,0.0,46
2026.07,8542323000,MCP (복합구조칩),인도네시아,17290,0.9,0,0.0,17290
2026.07,8542324000,MCO (복합부품),인도네시아,117480,0.5,0,0.0,117480
2026.07,8542321010,DRAM (디램),일본,1735,0.1,10702,0.1,-8967
2026.07,8542321020,SRAM (에스램),일본,0,0.0,6,0.0,-6
2026.07,8542321030,Flash (플래시 메모리),일본,13,0.0,163,0.1,-149
2026.07,8542321090,Other memory (기타),일본,190,0.1,458,0.3,-268
2026.07,8542323000,MCP (복합구조칩),일본,128855,1.5,138827,0.6,-9972
2026.07,8542324000,MCO (복합부품),일본,7124,0.1,3,0.0,7121
2026.07,8542321010,DRAM (디램),중국,9979070,92.2,1048290,35.0,8930780
2026.07,8542321020,SRAM (에스램),중국,55,0.0,1282,0.1,-1227
2026.07,8542321030,Flash (플래시 메모리),중국,1326129,14.5,194200,6.0,1131929
2026.07,8542321090,Other memory (기타),중국,3011,1.0,9344,2.3,-6334
2026.07,8542322000,Hybrid IC (하이브리드),중국,0,0.0,77,0.0,-77
2026.07,8542323000,MCP (복합구조칩),중국,1130209,9.9,1319109,8.5,-188900
2026.07,8542324000,MCO (복합부품),중국,28336,1.4,626041,2.1,-597705
2026.07,8542321030,Flash (플래시 메모리),체코공화국,6,0.0,0,0.0,6
2026.07,8542321090,Other memory (기타),체코공화국,8834,4.2,0,0.0,8834
2026.07,8542323000,MCP (복합구조칩),체코공화국,62,0.0,0,0.0,62
2026.07,8542324000,MCO (복합부품),체코공화국,61,0.0,0,0.0,61
2026.07,8542321010,DRAM (디램),캐나다,3,0.0,0,0.0,3
2026.07,8542321090,Other memory (기타),캐나다,2,0.0,0,0.0,2
2026.07,8542323000,MCP (복합구조칩),코스타리카,1,0.0,0,0.0,1
2026.07,8542321010,DRAM (디램),태국,3350,0.2,0,0.0,3350
2026.07,8542321020,SRAM (에스램),태국,0,0.0,75,0.1,-75
2026.07,8542321030,Flash (플래시 메모리),태국,5647,1.0,424,0.1,5223
2026.07,8542321090,Other memory (기타),태국,214,0.2,1094,0.2,-879
2026.07,8542323000,MCP (복합구조칩),태국,182451,0.9,21,0.0,182430
2026.07,8542324000,MCO (복합부품),태국,11427,0.4,4,0.0,11424
2026.07,8542323000,MCP (복합구조칩),튀니지,367,0.0,0,0.0,367
2026.07,8542321030,Flash (플래시 메모리),튀르키예,0,0.0,0,0.0,0
2026.07,8542321090,Other memory (기타),튀르키예,24,0.0,14,0.0,10
2026.07,8542324000,MCO (복합부품),튀르키예,24139,0.2,0,0.0,24139
2026.07,8542321010,DRAM (디램),포루투갈,27,0.0,0,0.0,27
2026.07,8542323000,MCP (복합구조칩),포루투갈,3074,0.1,0,0.0,3074
2026.07,8542324000,MCO (복합부품),포루투갈,2340,0.0,0,0.0,2340
2026.07,8542321010,DRAM (디램),폴란드,445,0.1,0,0.0,445
2026.07,8542321020,SRAM (에스램),폴란드,21,0.0,0,0.0,21
2026.07,8542321030,Flash (플래시 메모리),폴란드,162,0.2,0,0.0,162
2026.07,8542321090,Other memory (기타),폴란드,25,0.0,0,0.0,25
2026.07,8542323000,MCP (복합구조칩),폴란드,15321,0.6,0,0.0,15321
2026.07,8542324000,MCO (복합부품),폴란드,199,0.0,0,0.0,199
2026.07,8542321030,Flash (플래시 메모리),프랑스,0,0.0,292,0.2,-292
2026.07,8542321090,Other memory (기타),프랑스,0,0.0,648,0.2,-648
2026.07,8542323000,MCP (복합구조칩),프랑스,2,0.0,13,0.0,-11
2026.07,8542324000,MCO (복합부품),프랑스,0,0.0,0,0.0,0
2026.07,8542324000,MCO (복합부품),핀란드,0,0.0,0,0.0,0
2026.07,8542321010,DRAM (디램),필리핀,869717,13.8,3,0.0,869714
